Original XML Dita File,UUID,Transformed Markdown File
aem-is-ir-api-master/src/is_api/r_source_data.xml,d654eee7-ef2d-4546-93bb-72f80c38e018,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-managing-content/r-source-data.md
aem-is-ir-api-master/src/is_api/c_static_content_source_data.xml,a3280ce7-20d7-4f4b-bf3e-e77cc7aca35f,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-managing-content/c-static-content-source-data.md
aem-is-ir-api-master/src/is_api/c_deleting_or_replacing_data_files.xml,7b446144-48f6-4b50-93ec-0287425d932a,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-managing-content/c-deleting-or-replacing-data-files.md
aem-is-ir-api-master/src/is_api/c_serving_static_nonimage_contents.xml,bdb1383a-e02d-499f-be79-4a6dc501705c,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-serving-static-nonimage-contents.md
aem-is-ir-api-master/src/is_api/r_troubleshooting.xml,39fdaf86-004b-4553-bde0-0367f3ef76b8,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/r-troubleshooting.md
aem-is-ir-api-master/src/is_api/http_ref/c_http_protocol_reference.xml,f0d9a8ca-a5d4-419c-8f26-1b1234db4c01,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-http-protocol-reference/c-http-protocol-reference.md
aem-is-ir-api-master/src/is_api/http_ref/c_introduction.xml,03e7ceb2-afc4-4ec1-b43b-c170c9872619,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/http-ref/image-serving-api-ref/c-http-protocol-reference/c-introduction/c-introduction.md
aem-is-ir-api-master/src/is_api/http_ref/../c_intended_audience.xml,610fe9a9-897d-4e20-8879-334587c54a5b,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/http-ref/image-serving-api-ref/c-http-protocol-reference/c-introduction/c-intended-audience.md
aem-is-ir-api-master/src/is_api/http_ref/../r_document_conventions.xml,c929774b-8560-4f8a-98fd-1b75d4419c4d,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/http-ref/image-serving-api-ref/c-http-protocol-reference/c-introduction/r-document-conventions.md
aem-is-ir-api-master/src/is_api/http_ref/c_syntax_and_features.xml,5f8df6a2-a8f9-4582-9e1e-8f26acf61df4,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/http-ref/image-serving-api-ref/c-http-protocol-reference/c-syntax-and-features/c-syntax-and-features.md
